date,taluk,rainfall
2023-08-06,byndoor,8.12
2023-08-07,byndoor,9.42
2023-08-08,byndoor,5.64
2023-08-09,byndoor,3.01
2023-08-10,byndoor,2.72
2023-08-11,byndoor,9.73
2023-08-12,byndoor,7.45
2023-08-13,byndoor,6.14
2023-08-14,byndoor,1.92
2023-08-15,byndoor,1.63
2023-08-16,byndoor,1.3
2023-08-17,byndoor,2.19
2023-08-18,byndoor,19.74
2023-08-19,byndoor,13.11
2023-08-20,byndoor,4.14
2023-08-21,byndoor,0.73
2023-08-22,byndoor,0.54
2023-08-23,byndoor,0.66
2023-08-24,byndoor,0.99
2023-08-25,byndoor,23.93
2023-08-26,byndoor,12.65
2023-08-27,byndoor,0.58
2023-08-28,byndoor,2.67
2023-08-29,byndoor,2.12
2023-08-30,byndoor,4.5
2023-08-31,byndoor,7.19
2023-09-01,byndoor,1.81
2023-09-02,byndoor,0.71
2023-09-03,byndoor,0.74
2023-09-04,byndoor,5.96
2023-09-05,byndoor,8.0
2023-09-06,byndoor,3.46
2023-09-07,byndoor,6.44
2023-09-08,byndoor,7.31
2023-09-09,byndoor,4.75
2023-09-10,byndoor,5.81
2023-09-11,byndoor,3.53
2023-09-12,byndoor,3.23
2023-09-13,byndoor,4.01
2023-09-14,byndoor,10.61
2023-09-15,byndoor,12.43
2023-09-16,byndoor,30.59
2023-09-17,byndoor,5.0
2023-09-18,byndoor,5.17
2023-09-19,byndoor,4.37
2023-09-20,byndoor,10.06
2023-09-21,byndoor,7.75
2023-09-22,byndoor,8.78
2023-09-23,byndoor,7.34
2023-09-24,byndoor,9.48
2023-09-25,byndoor,1.93
2023-09-26,byndoor,3.58
2023-09-27,byndoor,13.5
2023-09-28,byndoor,18.91
2023-09-29,byndoor,16.84
2023-09-30,byndoor,21.97
2023-10-01,byndoor,8.93
2023-10-02,byndoor,0.82
2023-10-03,byndoor,0.46
2023-10-04,byndoor,0.43
2023-10-05,byndoor,0.29
2023-10-06,byndoor,5.04
2023-10-07,byndoor,2.29
2023-10-08,byndoor,2.11
2023-10-09,byndoor,3.71
2023-10-10,byndoor,4.31
2023-10-11,byndoor,3.16
2023-10-12,byndoor,7.72
2023-10-13,byndoor,1.39
2023-10-14,byndoor,1.69
2023-10-15,byndoor,2.29
2023-10-16,byndoor,15.08
2023-10-17,byndoor,5.94
2023-10-18,byndoor,1.19
2023-10-19,byndoor,1.63
2023-10-20,byndoor,2.08
2023-10-21,byndoor,1.33
2023-10-22,byndoor,0.71
2023-10-23,byndoor,0.38
2023-10-24,byndoor,0.74
2023-10-25,byndoor,0.03
2023-10-26,byndoor,0.0
2023-10-27,byndoor,0.0
2023-10-28,byndoor,0.12
2023-10-29,byndoor,11.99
2023-10-30,byndoor,10.33
2023-10-31,byndoor,7.17
2023-11-01,byndoor,0.4
2023-11-02,byndoor,1.05
2023-11-03,byndoor,6.84
2023-11-04,byndoor,9.75
2023-11-05,byndoor,20.67
2023-11-06,byndoor,12.45
2023-11-07,byndoor,5.48
2023-11-08,byndoor,18.97
2023-11-09,byndoor,8.28
2023-11-10,byndoor,10.07
2023-11-11,byndoor,0.11
2023-11-12,byndoor,0.0
2023-11-13,byndoor,0.3
2023-11-14,byndoor,0.0
2023-11-15,byndoor,0.0
2023-11-16,byndoor,0.0
2023-11-17,byndoor,0.0
2023-11-18,byndoor,0.21
2023-11-19,byndoor,0.16
2023-11-20,byndoor,0.01
2023-11-21,byndoor,0.0
2023-11-22,byndoor,1.24
2023-11-23,byndoor,0.48
2023-11-24,byndoor,3.06
2023-11-25,byndoor,2.59
2023-11-26,byndoor,3.51
2023-11-27,byndoor,0.09
2023-11-28,byndoor,0.2
2023-11-29,byndoor,0.6
2023-11-30,byndoor,0.59
2023-12-01,byndoor,1.08
2023-12-02,byndoor,0.01
2023-12-03,byndoor,0.03
2023-12-04,byndoor,3.31
2023-12-05,byndoor,5.57
2023-12-06,byndoor,0.06
2023-12-07,byndoor,2.43
2023-12-08,byndoor,0.16
2023-12-09,byndoor,2.28
2023-12-10,byndoor,2.99
2023-12-11,byndoor,1.15
2023-12-12,byndoor,0.36
2023-12-13,byndoor,0.18
2023-12-14,byndoor,0.0
2023-12-15,byndoor,0.0
2023-12-16,byndoor,0.01
2023-12-17,byndoor,0.02
2023-12-18,byndoor,0.06
2023-12-19,byndoor,0.0
2023-12-20,byndoor,0.0
2023-12-21,byndoor,0.0
2023-12-22,byndoor,0.0
2023-12-23,byndoor,0.0
2023-12-24,byndoor,0.0
2023-12-25,byndoor,0.0
2023-12-26,byndoor,0.0
2023-12-27,byndoor,0.0
2023-12-28,byndoor,0.0
2023-12-29,byndoor,0.0
2023-12-30,byndoor,0.0
2023-12-31,byndoor,0.04
2024-01-01,byndoor,0.1
2024-01-02,byndoor,0.06
2024-01-03,byndoor,1.74
2024-01-04,byndoor,1.45
2024-01-05,byndoor,0.5
2024-01-06,byndoor,0.88
2024-01-07,byndoor,0.55
2024-01-08,byndoor,7.61
2024-01-09,byndoor,10.37
2024-01-10,byndoor,0.0
2024-01-11,byndoor,0.0
2024-01-12,byndoor,0.0
2024-01-13,byndoor,0.0
2024-01-14,byndoor,0.0
2024-01-15,byndoor,0.0
2024-01-16,byndoor,0.0
2024-01-17,byndoor,0.02
2024-01-18,byndoor,0.07
2024-01-19,byndoor,0.01
2024-01-20,byndoor,0.02
2024-01-21,byndoor,0.0
2024-01-22,byndoor,0.0
2024-01-23,byndoor,0.0
2024-01-24,byndoor,0.0
2024-01-25,byndoor,0.0
2024-01-26,byndoor,0.0
2024-01-27,byndoor,0.0
2024-01-28,byndoor,0.0
2024-01-29,byndoor,0.0
2024-01-30,byndoor,0.0
2024-01-31,byndoor,0.0
2024-02-01,byndoor,0.27
2024-02-02,byndoor,0.0
2024-02-03,byndoor,0.0
2024-02-04,byndoor,0.14
2024-02-05,byndoor,0.0
2024-02-06,byndoor,0.0
2024-02-07,byndoor,0.0
2024-02-08,byndoor,0.0
2024-02-09,byndoor,0.0
2024-02-10,byndoor,0.15
2024-02-11,byndoor,0.0
2024-02-12,byndoor,0.0
2024-02-13,byndoor,0.0
2024-02-14,byndoor,0.0
2024-02-15,byndoor,0.02
2024-02-16,byndoor,0.0
2024-02-17,byndoor,0.0
2024-02-18,byndoor,0.0
2024-02-19,byndoor,0.0
2024-02-20,byndoor,0.0
2024-02-21,byndoor,0.0
2024-02-22,byndoor,0.0
2024-02-23,byndoor,0.0
2024-02-24,byndoor,0.24
2024-02-25,byndoor,0.0
2024-02-26,byndoor,0.0
2024-02-27,byndoor,0.0
2024-02-28,byndoor,0.0
2024-02-29,byndoor,0.06
2024-03-01,byndoor,0.06
2024-03-02,byndoor,0.06
2024-03-03,byndoor,0.0
2024-03-04,byndoor,0.0
2024-03-05,byndoor,0.0
2024-03-06,byndoor,0.0
2024-03-07,byndoor,0.0
2024-03-08,byndoor,0.0
2024-03-09,byndoor,0.0
2024-03-10,byndoor,0.01
2024-03-11,byndoor,0.2
2024-03-12,byndoor,0.05
2024-03-13,byndoor,0.0
2024-03-14,byndoor,0.0
2024-03-15,byndoor,0.0
2024-03-16,byndoor,0.0
2024-03-17,byndoor,0.01
2024-03-18,byndoor,0.0
2024-03-19,byndoor,0.0
2024-03-20,byndoor,0.0
2024-03-21,byndoor,0.33
2024-03-22,byndoor,0.69
2024-03-23,byndoor,0.04
2024-03-24,byndoor,0.02
2024-03-25,byndoor,0.0
2024-03-26,byndoor,0.09
2024-03-27,byndoor,0.0
2024-03-28,byndoor,0.06
2024-03-29,byndoor,0.07
2024-03-30,byndoor,0.04
2024-03-31,byndoor,0.46
2024-04-01,byndoor,0.05
2024-04-02,byndoor,0.06
2024-04-03,byndoor,0.01
2024-04-04,byndoor,0.0
2024-04-05,byndoor,0.04
2024-04-06,byndoor,0.01
2024-04-07,byndoor,0.07
2024-04-08,byndoor,0.0
2024-04-09,byndoor,0.01
2024-04-10,byndoor,0.06
2024-04-11,byndoor,0.06
2024-04-12,byndoor,1.48
2024-04-13,byndoor,1.69
2024-04-14,byndoor,0.08
2024-04-15,byndoor,0.01
2024-04-16,byndoor,0.03
2024-04-17,byndoor,0.09
2024-04-18,byndoor,0.15
2024-04-19,byndoor,3.58
2024-04-20,byndoor,15.13
2024-04-21,byndoor,0.08
2024-04-22,byndoor,0.13
2024-04-23,byndoor,0.14
2024-04-24,byndoor,0.6
2024-04-25,byndoor,0.01
2024-04-26,byndoor,0.02
2024-04-27,byndoor,0.02
2024-04-28,byndoor,0.01
2024-04-29,byndoor,0.02
2024-04-30,byndoor,0.27
2024-05-01,byndoor,0.13
2024-05-02,byndoor,0.0
2024-05-03,byndoor,0.0
2024-05-04,byndoor,0.01
2024-05-05,byndoor,0.03
2024-05-06,byndoor,0.55
2024-05-07,byndoor,0.05
2024-05-08,byndoor,0.07
2024-05-09,byndoor,0.1
2024-05-10,byndoor,0.1
2024-05-11,byndoor,4.83
2024-05-12,byndoor,4.96
2024-05-13,byndoor,5.2
2024-05-14,byndoor,8.99
2024-05-15,byndoor,6.07
2024-05-16,byndoor,5.59
2024-05-17,byndoor,9.18
2024-05-18,byndoor,8.74
2024-05-19,byndoor,17.93
2024-05-20,byndoor,24.15
2024-05-21,byndoor,28.17
2024-05-22,byndoor,18.24
2024-05-23,byndoor,26.86
2024-05-24,byndoor,14.94
2024-05-25,byndoor,6.41
2024-05-26,byndoor,0.57
2024-05-27,byndoor,0.86
2024-05-28,byndoor,9.1
2024-05-29,byndoor,3.76
2024-05-30,byndoor,6.61
2024-05-31,byndoor,1.39
2024-06-01,byndoor,29.28
2024-06-02,byndoor,28.91
2024-06-03,byndoor,89.27
2024-06-04,byndoor,17.56
2024-06-05,byndoor,10.11
2024-06-06,byndoor,110.11
2024-06-07,byndoor,123.73
2024-06-08,byndoor,95.13
2024-06-09,byndoor,48.3
2024-06-10,byndoor,85.43
2024-06-11,byndoor,39.63
2024-06-12,byndoor,29.74
2024-06-13,byndoor,19.17
2024-06-14,byndoor,6.19
2024-06-15,byndoor,7.98
2024-06-16,byndoor,8.71
2024-06-17,byndoor,6.46
2024-06-18,byndoor,25.48
2024-06-19,byndoor,7.39
2024-06-20,byndoor,5.72
2024-06-21,byndoor,11.97
2024-06-22,byndoor,84.19
2024-06-23,byndoor,32.21
2024-06-24,byndoor,29.03
2024-06-25,byndoor,37.56
2024-06-26,byndoor,69.88
2024-06-27,byndoor,21.83
2024-06-28,byndoor,10.94
2024-06-29,byndoor,22.34
2024-06-30,byndoor,246.17
2024-07-01,byndoor,29.91
2024-07-02,byndoor,19.02
2024-07-03,byndoor,200.74
2024-07-04,byndoor,22.65
2024-07-05,byndoor,42.27
2024-07-06,byndoor,117.18
2024-07-07,byndoor,103.96
2024-07-08,byndoor,17.55
2024-07-09,byndoor,24.94
2024-07-10,byndoor,71.95
2024-07-11,byndoor,20.1
2024-07-12,byndoor,99.71
2024-07-13,byndoor,79.97
2024-07-14,byndoor,52.1
2024-07-15,byndoor,145.06
2024-07-16,byndoor,75.85
2024-07-17,byndoor,82.82
2024-07-18,byndoor,201.88
2024-07-19,byndoor,93.22
2024-07-20,byndoor,21.83
2024-07-21,byndoor,55.91
2024-07-22,byndoor,20.2
2024-07-23,byndoor,45.46
2024-07-24,byndoor,52.52
2024-07-25,byndoor,85.43
2024-07-26,byndoor,145.82
2024-07-27,byndoor,8.67
2024-07-28,byndoor,22.15
2024-07-29,byndoor,36.29
2024-07-30,byndoor,46.76
2024-07-31,byndoor,41.57
2024-08-01,byndoor,38.9
2024-08-02,byndoor,115.68
2024-08-03,byndoor,77.04
2024-08-04,byndoor,7.68
2024-08-05,byndoor,9.92
2024-08-06,byndoor,96.44
2024-08-07,byndoor,14.73
2024-08-08,byndoor,8.12
2024-08-09,byndoor,4.64
2024-08-10,byndoor,1.57
2024-08-11,byndoor,0.96
2024-08-12,byndoor,0.98
2024-08-13,byndoor,16.6
2024-08-14,byndoor,75.57
2024-08-15,byndoor,29.42
2024-08-16,byndoor,67.68
2024-08-17,byndoor,27.35
2024-08-18,byndoor,6.12
2024-08-19,byndoor,34.52
2024-08-20,byndoor,34.32
2024-08-21,byndoor,77.81
2024-08-22,byndoor,22.54
2024-08-23,byndoor,30.43
2024-08-24,byndoor,40.86
2024-08-25,byndoor,35.11
2024-08-26,byndoor,27.06
2024-08-27,byndoor,18.29
2024-08-28,byndoor,22.1
2024-08-29,byndoor,18.97
2024-08-30,byndoor,19.18
2024-08-31,byndoor,24.09
2024-09-01,byndoor,74.94
2024-09-02,byndoor,6.88
2024-09-03,byndoor,5.36
2024-09-04,byndoor,4.66
2024-09-05,byndoor,5.82
2024-09-06,byndoor,3.83
2024-09-07,byndoor,11.05
2024-09-08,byndoor,10.46
2024-09-09,byndoor,6.43
2024-09-10,byndoor,6.34
2024-09-11,byndoor,8.07
2024-09-12,byndoor,4.17
2024-09-13,byndoor,3.61
2024-09-14,byndoor,3.15
2024-09-15,byndoor,2.55
2024-09-16,byndoor,1.94
2024-09-17,byndoor,1.17
2024-09-18,byndoor,1.26
2024-09-19,byndoor,0.47
2024-09-20,byndoor,1.48
2024-09-21,byndoor,1.04
2024-09-22,byndoor,4.14
2024-09-23,byndoor,30.49
2024-09-24,byndoor,34.28
2024-09-25,byndoor,11.51
2024-09-26,byndoor,6.3
2024-09-27,byndoor,4.73
2024-09-28,byndoor,0.49
2024-09-29,byndoor,7.07
2024-09-30,byndoor,25.37
2024-10-01,byndoor,5.97
2024-10-02,byndoor,4.73
2024-10-03,byndoor,4.74
2024-10-04,byndoor,2.61
2024-10-05,byndoor,2.89
2024-10-06,byndoor,11.91
2024-10-07,byndoor,24.71
2024-10-08,byndoor,19.92
2024-10-09,byndoor,24.91
2024-10-10,byndoor,14.99
2024-10-11,byndoor,9.83
2024-10-12,byndoor,7.17
2024-10-13,byndoor,14.17
2024-10-14,byndoor,4.28
2024-10-15,byndoor,24.79
2024-10-16,byndoor,20.62
2024-10-17,byndoor,9.56
2024-10-18,byndoor,1.48
2024-10-19,byndoor,1.64
2024-10-20,byndoor,20.98
2024-10-21,byndoor,3.54
2024-10-22,byndoor,4.81
2024-10-23,byndoor,11.03
2024-10-24,byndoor,0.93
2024-10-25,byndoor,0.78
2024-10-26,byndoor,0.86
2024-10-27,byndoor,0.97
2024-10-28,byndoor,1.91
2024-10-29,byndoor,0.88
2024-10-30,byndoor,0.46
2024-10-31,byndoor,14.94
2024-11-01,byndoor,6.08
2024-11-02,byndoor,0.25
2024-11-03,byndoor,0.81
2024-11-04,byndoor,2.3
2024-11-05,byndoor,0.58
2024-11-06,byndoor,0.01
2024-11-07,byndoor,0.0
2024-11-08,byndoor,0.08
2024-11-09,byndoor,0.04
2024-11-10,byndoor,0.02
2024-11-11,byndoor,0.0
2024-11-12,byndoor,0.06
2024-11-13,byndoor,0.76
2024-11-14,byndoor,7.12
2024-11-15,byndoor,1.06
2024-11-16,byndoor,0.32
2024-11-17,byndoor,0.09
2024-11-18,byndoor,0.0
2024-11-19,byndoor,0.0
2024-11-20,byndoor,0.0
2024-11-21,byndoor,0.0
2024-11-22,byndoor,0.0
2024-11-23,byndoor,0.0
2024-11-24,byndoor,0.0
2024-11-25,byndoor,0.03
2024-11-26,byndoor,0.0
2024-11-27,byndoor,3.31
2024-11-28,byndoor,0.28
2024-11-29,byndoor,0.0
2024-11-30,byndoor,0.38
2024-12-01,byndoor,0.3
2024-12-02,byndoor,30.81
2024-12-03,byndoor,8.6
2024-12-04,byndoor,0.59
2024-12-05,byndoor,3.97
2024-12-06,byndoor,0.56
2024-12-07,byndoor,1.89
2024-12-08,byndoor,1.41
2024-12-09,byndoor,1.41
2024-12-10,byndoor,0.29
2024-12-11,byndoor,0.0
2024-12-12,byndoor,0.04
2024-12-13,byndoor,0.18
2024-12-14,byndoor,0.0
2024-12-15,byndoor,0.0
2024-12-16,byndoor,0.0
2024-12-17,byndoor,0.0
2024-12-18,byndoor,0.0
2024-12-19,byndoor,0.01
2024-12-20,byndoor,0.03
2024-12-21,byndoor,0.19
2024-12-22,byndoor,0.5
2024-12-23,byndoor,0.59
2024-12-24,byndoor,0.7
2024-12-25,byndoor,0.05
2024-12-26,byndoor,0.01
2024-12-27,byndoor,0.4
2024-12-28,byndoor,0.02
2024-12-29,byndoor,0.0
2024-12-30,byndoor,0.0
2024-12-31,byndoor,0.0
2025-01-01,byndoor,0.0
2025-01-02,byndoor,3.85
2025-01-03,byndoor,0.06
2025-01-04,byndoor,0.0
2025-01-05,byndoor,0.16
2025-01-06,byndoor,0.0
2025-01-07,byndoor,0.0
2025-01-08,byndoor,0.0
2025-01-09,byndoor,0.0
2025-01-10,byndoor,0.0
2025-01-11,byndoor,0.0
2025-01-12,byndoor,0.12
2025-01-13,byndoor,0.0
2025-01-14,byndoor,3.46
2025-01-15,byndoor,0.0
2025-01-16,byndoor,0.0
2025-01-17,byndoor,0.0
2025-01-18,byndoor,0.0
2025-01-19,byndoor,0.05
2025-01-20,byndoor,0.0
2025-01-21,byndoor,0.61
2025-01-22,byndoor,0.65
2025-01-23,byndoor,0.35
2025-01-24,byndoor,0.36
2025-01-25,byndoor,0.05
2025-01-26,byndoor,0.0
2025-01-27,byndoor,0.0
2025-01-28,byndoor,0.15
2025-01-29,byndoor,0.0
2025-01-30,byndoor,0.0
2025-01-31,byndoor,0.0
2025-02-01,byndoor,0.0
2025-02-02,byndoor,0.0
2025-02-03,byndoor,0.0
2025-02-04,byndoor,0.01
2025-02-05,byndoor,0.0
2025-02-06,byndoor,0.33
2025-02-07,byndoor,0.15
2025-02-08,byndoor,0.15
2025-02-09,byndoor,0.15
2025-02-10,byndoor,0.15
2025-02-11,byndoor,0.0
2025-02-12,byndoor,0.0
2025-02-13,byndoor,0.0
2025-02-14,byndoor,0.01
2025-02-15,byndoor,0.0
2025-02-16,byndoor,0.0
2025-02-17,byndoor,0.03
2025-02-18,byndoor,0.13
2025-02-19,byndoor,0.04
2025-02-20,byndoor,0.17
2025-02-21,byndoor,0.3
2025-02-22,byndoor,0.57
2025-02-23,byndoor,0.11
2025-02-24,byndoor,0.0
2025-02-25,byndoor,0.0
2025-02-26,byndoor,0.05
2025-02-27,byndoor,0.59
2025-02-28,byndoor,0.07
2025-03-01,byndoor,0.0
2025-03-02,byndoor,0.0
2025-03-03,byndoor,4.92
2025-03-04,byndoor,3.27
2025-03-05,byndoor,0.18
2025-03-06,byndoor,0.01
2025-03-07,byndoor,0.02
2025-03-08,byndoor,0.02
2025-03-09,byndoor,0.01
2025-03-10,byndoor,0.0
2025-03-11,byndoor,0.0
2025-03-12,byndoor,0.23
2025-03-13,byndoor,0.11
2025-03-14,byndoor,0.12
2025-03-15,byndoor,0.13
2025-03-16,byndoor,0.03
2025-03-17,byndoor,0.07
2025-03-18,byndoor,0.12
2025-03-19,byndoor,0.29
2025-03-20,byndoor,0.21
2025-03-21,byndoor,0.03
2025-03-22,byndoor,0.0
2025-03-23,byndoor,0.01
2025-03-24,byndoor,0.0
2025-03-25,byndoor,1.87
2025-03-26,byndoor,1.98
2025-03-27,byndoor,0.27
2025-03-28,byndoor,0.01
2025-03-29,byndoor,0.18
2025-03-30,byndoor,0.14
2025-03-31,byndoor,0.14
2025-04-01,byndoor,0.2
2025-04-02,byndoor,1.62
2025-04-03,byndoor,5.01
2025-04-04,byndoor,3.1
2025-04-05,byndoor,5.02
2025-04-06,byndoor,1.16
2025-04-07,byndoor,0.22
2025-04-08,byndoor,0.29
2025-04-09,byndoor,3.18
2025-04-10,byndoor,2.1
2025-04-11,byndoor,0.88
2025-04-12,byndoor,1.46
2025-04-13,byndoor,0.24
2025-04-14,byndoor,0.46
2025-04-15,byndoor,0.12
2025-04-16,byndoor,0.11
2025-04-17,byndoor,0.18
2025-04-18,byndoor,0.08
2025-04-19,byndoor,0.4
2025-04-20,byndoor,5.36
2025-04-21,byndoor,2.2
2025-04-22,byndoor,0.33
2025-04-23,byndoor,1.61
2025-04-24,byndoor,0.59
2025-04-25,byndoor,0.78
2025-04-26,byndoor,8.43
2025-04-27,byndoor,8.92
2025-04-28,byndoor,1.43
2025-04-29,byndoor,0.62
2025-04-30,byndoor,0.43
2025-05-01,byndoor,0.15
2025-05-02,byndoor,0.4
2025-05-03,byndoor,0.66
2025-05-04,byndoor,0.38
2025-05-05,byndoor,0.28
2025-05-06,byndoor,0.33
2025-05-07,byndoor,0.35
2025-05-08,byndoor,0.08
2025-05-09,byndoor,0.39
2025-05-10,byndoor,1.43
2025-05-11,byndoor,1.97
2025-05-12,byndoor,4.06
2025-05-13,byndoor,9.27
2025-05-14,byndoor,8.29
2025-05-15,byndoor,5.79
2025-05-16,byndoor,4.3
2025-05-17,byndoor,6.62
2025-05-18,byndoor,10.2
2025-05-19,byndoor,72.21
2025-05-20,byndoor,161.47
2025-05-21,byndoor,21.47
2025-05-22,byndoor,6.44
2025-05-23,byndoor,67.36
2025-05-24,byndoor,69.04
2025-05-25,byndoor,48.52
2025-05-26,byndoor,23.8
2025-05-27,byndoor,28.18
2025-05-28,byndoor,46.29
2025-05-29,byndoor,104.3
2025-05-30,byndoor,8.34
2025-05-31,byndoor,3.42
2025-06-01,byndoor,7.83
2025-06-02,byndoor,7.78
2025-06-03,byndoor,4.67
2025-06-04,byndoor,3.81
2025-06-05,byndoor,0.79
2025-06-06,byndoor,0.86
2025-06-07,byndoor,1.35
2025-06-08,byndoor,13.28
2025-06-09,byndoor,12.95
2025-06-10,byndoor,14.45
2025-06-11,byndoor,45.13
2025-06-12,byndoor,123.53
2025-06-13,byndoor,43.95
2025-06-14,byndoor,78.09
2025-06-15,byndoor,85.73
2025-06-16,byndoor,252.01
2025-06-17,byndoor,17.76
2025-06-18,byndoor,10.82
2025-06-19,byndoor,7.27
2025-06-20,byndoor,9.13
2025-06-21,byndoor,5.25
2025-06-22,byndoor,14.88
2025-06-23,byndoor,38.47
2025-06-24,byndoor,20.71
2025-06-25,byndoor,28.23
2025-06-26,byndoor,41.42
2025-06-27,byndoor,7.49
2025-06-28,byndoor,7.22
2025-06-29,byndoor,5.36
2025-06-30,byndoor,5.97
2025-07-01,byndoor,37.84
2025-07-02,byndoor,83.95
2025-07-03,byndoor,40.78
2025-07-04,byndoor,46.09
2025-07-05,byndoor,83.72
2025-07-06,byndoor,41.48
2025-07-07,byndoor,83.18
2025-07-08,byndoor,18.44
2025-07-09,byndoor,17.88
2025-07-10,byndoor,9.17
2025-07-11,byndoor,15.26
2025-07-12,byndoor,101.97
2025-07-13,byndoor,10.48
2025-07-14,byndoor,41.75
2025-07-15,byndoor,21.12
2025-07-16,byndoor,19.63
2025-07-17,byndoor,17.93
2025-07-18,byndoor,28.84
2025-07-19,byndoor,80.73
2025-07-20,byndoor,68.71
2025-07-21,byndoor,21.25
2025-07-22,byndoor,65.16
2025-07-23,byndoor,28.22
2025-07-24,byndoor,226.53
2025-07-25,byndoor,153.86
2025-07-26,byndoor,103.18
2025-07-27,byndoor,4.38
2025-07-28,byndoor,3.47
2025-07-29,byndoor,72.39
2025-07-30,byndoor,16.09
2025-07-31,byndoor,4.06
2025-08-01,byndoor,4.72
2025-08-02,byndoor,5.48
2025-08-03,byndoor,5.63
2025-08-04,byndoor,25.55
2025-08-05,byndoor,96.57
2025-08-06,byndoor,7.07
2025-08-07,byndoor,12.82
2025-08-08,byndoor,121.45
2025-08-09,byndoor,26.42
2025-08-10,byndoor,6.79
2025-08-11,byndoor,5.43
2025-08-12,byndoor,22.76
2025-08-13,byndoor,93.98
2025-08-14,byndoor,24.69
2025-08-15,byndoor,17.02
2025-08-16,byndoor,36.21
2025-08-17,byndoor,101.19
2025-08-18,byndoor,33.98
2025-08-19,byndoor,34.58
2025-08-20,byndoor,10.69
2025-08-21,byndoor,2.89
2025-08-22,byndoor,28.61
2025-08-23,byndoor,26.19
2025-08-24,byndoor,1.33
2025-08-25,byndoor,1.63
2025-08-26,byndoor,14.59
2025-08-27,byndoor,197.89
2025-08-28,byndoor,111.35
2025-08-29,byndoor,125.85
2025-08-30,byndoor,9.8
2025-08-31,byndoor,9.3
2025-09-01,byndoor,4.79
2025-09-02,byndoor,28.17
2025-09-03,byndoor,7.64
2025-09-04,byndoor,6.01
2025-09-05,byndoor,5.14
2025-09-06,byndoor,3.8
2025-09-07,byndoor,2.61
2025-09-08,byndoor,1.16
2025-09-09,byndoor,0.36
2025-09-10,byndoor,0.41
2025-09-11,byndoor,3.87
2025-09-12,byndoor,0.53
2025-09-13,byndoor,2.96
2025-09-14,byndoor,1.58
2025-09-15,byndoor,3.2
2025-09-16,byndoor,4.95
2025-09-17,byndoor,13.13
2025-09-18,byndoor,2.9
2025-09-19,byndoor,1.82
2025-09-20,byndoor,1.37
2025-09-21,byndoor,1.12
2025-09-22,byndoor,21.06
2025-09-23,byndoor,2.76
2025-09-24,byndoor,2.53
2025-09-25,byndoor,2.63
2025-09-26,byndoor,10.02
2025-09-27,byndoor,15.61
2025-09-28,byndoor,19.9
2025-09-29,byndoor,4.94
2025-09-30,byndoor,3.2
2025-10-01,byndoor,5.31
2025-10-02,byndoor,3.37
2025-10-03,byndoor,0.54
2025-10-04,byndoor,0.34
2025-10-05,byndoor,0.48
2025-10-06,byndoor,0.78
2025-10-07,byndoor,0.99
2025-10-08,byndoor,2.36
2025-10-09,byndoor,7.97
2025-10-10,byndoor,8.46
2025-10-11,byndoor,6.32
2025-10-12,byndoor,0.15
2025-10-13,byndoor,0.07
2025-10-14,byndoor,11.41
2025-10-15,byndoor,11.67
2025-10-16,byndoor,13.43
2025-10-17,byndoor,3.16
2025-10-18,byndoor,18.6
2025-10-19,byndoor,17.75
2025-10-20,byndoor,13.15
2025-10-21,byndoor,12.33
2025-10-22,byndoor,42.85
2025-10-23,byndoor,11.22
2025-10-24,byndoor,8.65
2025-10-25,byndoor,5.53
2025-10-26,byndoor,9.79
2025-10-27,byndoor,18.92
2025-10-28,byndoor,3.33
2025-10-29,byndoor,2.12
2025-10-30,byndoor,2.8
2025-10-31,byndoor,1.6
2025-11-01,byndoor,0.78
2025-11-02,byndoor,0.6
2025-11-03,byndoor,0.4
2025-11-04,byndoor,0.89
2025-11-05,byndoor,0.17
2025-11-06,byndoor,0.01
2025-11-07,byndoor,0.06
2025-11-08,byndoor,0.88
2025-11-09,byndoor,0.01
2025-11-10,byndoor,0.0
2025-11-11,byndoor,0.0
2025-11-12,byndoor,0.0
2025-11-13,byndoor,0.4
2025-11-14,byndoor,0.0
2025-11-15,byndoor,0.0
2025-11-16,byndoor,0.0
2025-11-17,byndoor,0.0
2025-11-18,byndoor,0.01
2025-11-19,byndoor,0.05
2025-11-20,byndoor,0.0
2025-11-21,byndoor,0.38
2025-11-22,byndoor,2.05
2025-11-23,byndoor,0.43
2025-11-24,byndoor,9.9
2025-11-25,byndoor,0.06
2025-11-26,byndoor,0.0
2025-11-27,byndoor,0.0
2025-11-28,byndoor,1.21
2025-11-29,byndoor,0.17
2025-11-30,byndoor,0.06
2025-12-01,byndoor,0.0
2025-12-02,byndoor,0.0
2025-12-03,byndoor,0.67
2025-12-04,byndoor,0.59
2025-12-05,byndoor,0.69
2025-12-06,byndoor,0.37
2025-12-07,byndoor,0.77
2025-12-08,byndoor,0.0
2025-12-09,byndoor,0.0
2025-12-10,byndoor,0.0
2025-12-11,byndoor,0.0
2025-12-12,byndoor,0.0
2025-12-13,byndoor,0.0
2025-12-14,byndoor,0.0
2025-12-15,byndoor,0.25
2025-12-16,byndoor,1.78
2025-12-17,byndoor,0.0
2025-12-18,byndoor,0.0
2025-12-19,byndoor,0.81
2025-12-20,byndoor,1.09
2025-12-21,byndoor,0.0
2025-12-22,byndoor,0.0
2025-12-23,byndoor,0.0
2025-12-24,byndoor,0.0
2025-12-25,byndoor,0.0
2025-12-26,byndoor,0.0
